VARIANCE:,yellow,,,,,,,blue ,,,,,,,green ,,,,,,,yellowgreen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
late,17.0302,25.2374,23.6792,21.4292,42.4673,11.5396,,2.981,2.9705,2.0477,0.0006329,0.00064797,2.5821,,1.7349,9.2909,1.6454,2.1065,2.1216,1.7104,,3.4054,2.2648,0.25147,0.26258,0.25985,0.25192,,1.231219748,1.402044611,1.374367026,1.331005958,1.62805465,1.062190755,,0.474361976,0.472829557,0.31126633,-3.198664904,-3.188445101,0.411973058,,0.239274447,0.968057786,0.216271493,0.323561463,0.326663507,0.233097688,,0.532168132,0.355029856,-0.599513818,-0.580738356,-0.585277279,-0.598737352
late,11.5336,6.67418,3.14466,3.547,4.03086,1.80856,,0.70262,0.41487,0.53993,0.88903,1.5813,1.4418,,1.59363,20.0096,5.20145,25.0171,5.55234,8.55757,,20.8501,22.9839,0.299549,0.307311,0.295748,0.274346,,1.061964885,0.824397915,0.497573696,0.549861188,0.605397714,0.257332921,,-0.153279492,-0.382087969,-0.267662541,-0.051083584,0.199014271,0.158905021,,0.202387497,1.301238407,0.716124428,1.398236965,0.744476052,0.93235046,,1.319108142,1.361423723,-0.523532126,-0.512421894,-0.529078184,-0.561701367
late,1.9385,2.4296,2.0111,1.8568,1.544,1.1765,,0.2918,0.29657,0.00063001,0.00064597,0.26974,0.33595,,4.314,7.071,3.8354,3.1808,1.9854,1.8438,,5.7116,4.3814,0.2661,0.28874,0.29398,0.25301,,0.287465805,0.385534779,0.303433666,0.268765127,0.188647296,0.070591932,,-0.534914712,-0.527872783,-3.200652557,-3.189787651,-0.569054647,-0.473725355,,0.634880141,0.849480837,0.583810664,0.502536363,0.297848018,0.265713811,,0.756757785,0.641612904,-0.574955125,-0.539493048,-0.531682214,-0.596862313
late,154.0974,98.7076,67.3111,95.31898,276.1133,62.19926,,0.7695,0.56284,0.00061976,0.00064567,0.62105,1.5037,,4.12117,17.6087,3.10844,6.20244,2.68039,1.87269,,14.0078,11.2238,0.304909,0.334879,0.336666,0.26646,,2.187795311,1.994350592,1.828086688,1.979179386,2.441087327,1.793785218,,-0.113791376,-0.249615046,-3.207776457,-3.189989392,-0.206873434,0.1771612,,0.61502053,1.245727294,0.492542489,0.792562572,0.428197989,0.272465891,,1.146369932,1.050139919,-0.515829756,-0.475112086,-0.472800741,-0.574367976
late,39.2342,18.3462,7.95879,11.4572,2.93952,4.01982,,0.00061669,0.00063704,0.38477,0.88109,0.92843,1.1523,,3.45626,31.7973,2.72885,6.27749,2.61097,2.59962,,1.8886,1.3045,0.26183,0.2727,0.27221,0.2592,,1.593664802,1.263546124,0.900847046,1.059078494,0.468276419,0.604206607,,-3.209933094,-3.195833297,-0.414798797,-0.054979728,-0.032250835,0.061565562,,0.538606405,1.502390244,0.435979664,0.79778603,0.416801882,0.41490987,,0.276139985,0.115444083,-0.581980594,-0.564314862,-0.565095924,-0.586365003
late,0.00081114,0.00069494,1.7479,2.6028,2.1108,3.9437,,0.89619,0.7349,0.61765,0.4737,0.00062858,0.00064673,,2.92808,43.3526,2.93734,7.09,2.92022,2.27939,,2.6623,1.7353,0.25567,0.26793,0.26478,0.25286,,-3.090904182,-3.15805269,0.242516582,0.415440798,0.324447086,0.59590387,,-0.047599906,-0.133771753,-0.209257554,-0.324496615,-3.201639441,-3.189276993,,0.466582938,1.637015149,0.467954219,0.850646235,0.465415571,0.357818639,,0.425256992,0.239374567,-0.592320229,-0.571978656,-0.577114822,-0.597119866
late,290.2053,202.557,127.5275,202.3269,86.7032,61.5109,,1.7076,0.89434,0.00063311,0.00064876,1.1834,2.1504,,1.25438,17.3604,1.18971,1.57864,1.59871,1.33009,,11.3088,8.48421,0.273044,0.28115,0.29513,0.277339,,2.46270534,2.306547256,2.105603846,2.306053627,1.938035127,1.788952081,,0.232386146,-0.048497345,-3.198520827,-3.187915935,0.073131565,0.332519251,,0.098429121,1.239559728,0.075441112,0.198283103,0.203769691,0.123881028,,1.053416523,0.92861141,-0.563767362,-0.551061912,-0.529986642,-0.556989055
late,1.8852,1.9583,1.6191,1.529,2.3442,0.95706,,4.6729,1.4779,0.00062134,0.00064487,2.6248,5.9898,,2.776,9.5706,3.9167,2.3845,1.3787,1.1148,,2.2381,1.6728,0.25082,0.2611,0.25796,0.24996,,0.275357431,0.291879224,0.209273673,0.184407485,0.369994662,-0.019060835,,0.669586487,0.169645049,-3.206670687,-3.190527826,0.419096217,0.777412321,,0.443419462,0.980939165,0.592920308,0.377397327,0.139469776,0.04719696,,0.349879487,0.22344402,-0.600637836,-0.583193128,-0.588447632,-0.602129484
late,1.7757,2.0384,1.8282,1.7504,1.9035,1.4123,,2.4583,2.4301,3.277,1.2513,0.0006306,0.00064699,,8.77162,16.8167,6.52042,5.48071,3.46923,3.20303,,1.1716,0.80909,0.26154,0.27991,0.26976,0.25388,,0.249369595,0.309289411,0.262023705,0.243137305,0.279552881,0.149926959,,0.390634881,0.385624145,0.515476441,0.097361445,-3.200246034,-3.189102432,,0.943079809,1.225740777,0.814275571,0.738836823,0.540233093,0.505561006,,0.068779363,-0.092003166,-0.582461881,-0.552981586,-0.569022447,-0.59537151
,,,,,,,,0.51836,0.39286,0.42856,0.34565,0.0089634,0.0093462,,1.8376,7.2555,1.5513,2.1015,1.8036,1.206,,1.1176,0.81808,0.24744,0.25824,0.25527,0.24759,,,,,,,,,-0.285368519,-0.405762188,-0.367988367,-0.461363439,-2.047527222,-2.02936493,,0.264250982,0.860667346,0.190695792,0.322529394,0.256140227,0.081347308,,0.048286393,-0.087204225,-0.606530093,-0.587976487,-0.593000222,-0.6062669
