Frequency (Hz)	Level (dB)
1921.875000	-53.265293
1937.500000	-53.608212
1953.125000	-54.489899
1968.750000	-55.458469
1984.375000	-59.056747
2000.000000	-60.677448
2015.625000	-59.839073
2031.250000	-58.637478
2046.875000	-58.569088
2062.500000	-57.824593
2078.125000	-58.671215
2093.750000	-60.315231
2109.375000	-58.189903
2125.000000	-60.494137
2140.625000	-57.238796
2156.250000	-53.596569
2171.875000	-52.165039
2187.500000	-50.650803
2203.125000	-51.345207
2218.750000	-54.962593
2234.375000	-62.269001
2250.000000	-60.168499
2265.625000	-55.833736
2281.250000	-54.126915
2296.875000	-52.973148
2312.500000	-53.213020
2328.125000	-56.758892
2343.750000	-55.331100
2359.375000	-52.870609
2375.000000	-56.402935
2390.625000	-56.240784
2406.250000	-53.640968
2421.875000	-52.333473
2437.500000	-51.952606
2453.125000	-55.348434
2468.750000	-60.644917
2484.375000	-63.352215
2500.000000	-59.268085
2515.625000	-58.091290
2531.250000	-59.094299
2546.875000	-54.975403
2562.500000	-52.611340
2578.125000	-55.926929
2593.750000	-57.623959
2609.375000	-57.977669
2625.000000	-58.314789
2640.625000	-57.909657
2656.250000	-58.904285
2671.875000	-59.994839
2687.500000	-60.502552
2703.125000	-61.107159
2718.750000	-55.761322
2734.375000	-52.971424
2750.000000	-53.904640
2765.625000	-55.984173
2781.250000	-59.854496
2796.875000	-60.453632
2812.500000	-58.508247
2828.125000	-59.259262
2843.750000	-57.726044
2859.375000	-52.998547
2875.000000	-53.993473
2890.625000	-57.117035
2906.250000	-60.357285
2921.875000	-58.834564
2937.500000	-59.501781
2953.125000	-61.680996
2968.750000	-54.163170
2984.375000	-54.624668
3000.000000	-64.948296
3015.625000	-56.081203
3031.250000	-55.001915
3046.875000	-56.411758
3062.500000	-60.360043
3078.125000	-59.749046
3093.750000	-60.971077
3109.375000	-63.900768
3125.000000	-61.125866
3140.625000	-57.290874
3156.250000	-55.093933
3171.875000	-57.556362
3187.500000	-53.317398
3203.125000	-54.893326
3218.750000	-59.321117
3234.375000	-61.412807
3250.000000	-59.924347
3265.625000	-60.259563
3281.250000	-60.401669
3296.875000	-60.158802
3312.500000	-57.058983
3328.125000	-51.864391
3343.750000	-52.730404
3359.375000	-57.131706
3375.000000	-57.535900
3390.625000	-60.659973
3406.250000	-60.926628
3421.875000	-59.030666
3437.500000	-58.836079
3453.125000	-60.891651
3468.750000	-55.401810
3484.375000	-53.230267
3500.000000	-58.257664
3515.625000	-61.123074
3531.250000	-60.197315
3546.875000	-63.616856
3562.500000	-55.345093
3578.125000	-52.733330
3593.750000	-54.453762
3609.375000	-56.548393
3625.000000	-62.984520
3640.625000	-63.349682
3656.250000	-58.779079
3671.875000	-54.817688
3687.500000	-56.657803
3703.125000	-53.686157
3718.750000	-51.098282
3734.375000	-54.678802
3750.000000	-56.343372
3765.625000	-54.895679
3781.250000	-55.026413
3796.875000	-59.186970
3812.500000	-56.878696
3828.125000	-57.291672
3843.750000	-57.968956
3859.375000	-60.236050
3875.000000	-57.086281
3890.625000	-55.503635
3906.250000	-55.399876
3921.875000	-55.083778
3937.500000	-53.710457
3953.125000	-52.282547
3968.750000	-56.543667
3984.375000	-53.215004
4000.000000	-52.983593
4015.625000	-54.834679
4031.250000	-56.235054
4046.875000	-56.902649
4062.500000	-51.564682
4078.125000	-53.558807
4093.750000	-56.714630
4109.375000	-53.520664
4125.000000	-53.666676
4140.625000	-52.347164
4156.250000	-58.318863
4171.875000	-58.679134
4187.500000	-55.199696
4203.125000	-52.078762
4218.750000	-54.639923
4234.375000	-59.494831
4250.000000	-58.422459
4265.625000	-55.630089
4281.250000	-55.224602
4296.875000	-57.904438
4312.500000	-56.223621
4328.125000	-56.764076
4343.750000	-56.511177
4359.375000	-52.751060
4375.000000	-55.096279
4390.625000	-59.310722
4406.250000	-58.969215
4421.875000	-54.668030
4437.500000	-50.906025
4453.125000	-53.093002
4468.750000	-58.169888
4484.375000	-55.534321
4500.000000	-57.386868
4515.625000	-55.595367
4531.250000	-57.759754
4546.875000	-53.956303
4562.500000	-53.430157
4578.125000	-54.636753
4593.750000	-53.399006
4609.375000	-51.964954
4625.000000	-56.054768
4640.625000	-52.366478
4656.250000	-49.590813
4671.875000	-52.374062
4687.500000	-56.832710
4703.125000	-58.173553
4718.750000	-61.112694
4734.375000	-58.133629
4750.000000	-53.352341
4765.625000	-53.433128
4781.250000	-55.582035
4796.875000	-52.386223
4812.500000	-52.292786
4828.125000	-58.162155
4843.750000	-61.183086
4859.375000	-59.785088
4875.000000	-57.069496
4890.625000	-52.641159
4906.250000	-52.718094
4921.875000	-58.280437
4937.500000	-58.491737
4953.125000	-58.168137
4968.750000	-56.934086
4984.375000	-56.857788
5000.000000	-58.309814
5015.625000	-58.522243
5031.250000	-59.841328
5046.875000	-55.822929
5062.500000	-54.933270
5078.125000	-62.016953
5093.750000	-61.177464
5109.375000	-57.454056
5125.000000	-54.175892
5140.625000	-51.094501
5156.250000	-52.635925
5171.875000	-60.060757
5187.500000	-55.444759
5203.125000	-55.978554
5218.750000	-58.067406
5234.375000	-53.689053
5250.000000	-55.014469
5265.625000	-54.681751
5281.250000	-50.928677
5296.875000	-53.662113
5312.500000	-58.414925
5328.125000	-55.803799
5343.750000	-51.706345
5359.375000	-51.797256
5375.000000	-55.509716
5390.625000	-55.781757
5406.250000	-57.850903
5421.875000	-58.728874
5437.500000	-52.444462
5453.125000	-52.260078
5468.750000	-53.108059
5484.375000	-55.564941
5500.000000	-54.585632
5515.625000	-53.324501
5531.250000	-53.870083
5546.875000	-53.678089
5562.500000	-56.647705
5578.125000	-53.660828
5593.750000	-51.200665
5609.375000	-54.619164
5625.000000	-56.684502
5640.625000	-55.551708
5656.250000	-60.786434
5671.875000	-61.323395
5687.500000	-61.832718
5703.125000	-63.582794
5718.750000	-55.790726
5734.375000	-52.498081
5750.000000	-56.638065
5765.625000	-66.702530
5781.250000	-64.188614
5796.875000	-59.092258
5812.500000	-56.665531
5828.125000	-55.117897
5843.750000	-55.648277
5859.375000	-55.726368
5875.000000	-56.952805
5890.625000	-57.932465
5906.250000	-60.328499
5921.875000	-63.669670
5937.500000	-56.703796
5953.125000	-56.356747
5968.750000	-57.653713
5984.375000	-58.203201
6000.000000	-57.200314
6015.625000	-56.281792
6031.250000	-56.137703
6046.875000	-55.727371
6062.500000	-57.354233
6078.125000	-62.315105
6093.750000	-61.830467
6109.375000	-59.243771
6125.000000	-58.489475
6140.625000	-60.149960
6156.250000	-60.735039
6171.875000	-59.285252
6187.500000	-60.025372
6203.125000	-58.590454
6218.750000	-60.068096
6234.375000	-59.300545
6250.000000	-58.400757
6265.625000	-57.729847
6281.250000	-58.797470
6296.875000	-61.860268
6312.500000	-61.527008
6328.125000	-63.946644
6343.750000	-60.599762
6359.375000	-56.874214
6375.000000	-55.919846
6390.625000	-57.218330
6406.250000	-59.414803
6421.875000	-57.861156
6437.500000	-58.128521
6453.125000	-61.171555
6468.750000	-60.453156
6484.375000	-57.837048
6500.000000	-55.418678
6515.625000	-55.553383
6531.250000	-58.135399
6546.875000	-60.883865
6562.500000	-60.953033
6578.125000	-58.715359
6593.750000	-59.726620
6609.375000	-58.963146
6625.000000	-59.083519
6640.625000	-59.765526
6656.250000	-60.945881
6671.875000	-62.325806
6687.500000	-63.870861
6703.125000	-63.039108
6718.750000	-63.782841
6734.375000	-64.863762
6750.000000	-62.151581
6765.625000	-62.124912
6781.250000	-64.771141
6796.875000	-67.913559
6812.500000	-66.296677
6828.125000	-64.591347
6843.750000	-64.983749
6859.375000	-65.999527
6875.000000	-68.286980
6890.625000	-73.263199
6906.250000	-69.420837
6921.875000	-71.752556
6937.500000	-72.770538
6953.125000	-67.903854
6968.750000	-67.524849
6984.375000	-69.392860
7000.000000	-71.770248
7015.625000	-75.933731
7031.250000	-77.121735
7046.875000	-77.424362
7062.500000	-77.875229
7078.125000	-75.561447
7093.750000	-74.429726
7109.375000	-76.643097
7125.000000	-78.859261
7140.625000	-79.817390
7156.250000	-82.694801
7171.875000	-82.979317
7187.500000	-83.690697
7203.125000	-84.877838
7218.750000	-80.558517
7234.375000	-80.647118
7250.000000	-85.620743
7265.625000	-91.416153
7281.250000	-82.828827
7296.875000	-84.838432
7312.500000	-87.485748
7328.125000	-88.757622
7343.750000	-90.603310
7359.375000	-90.737320
7375.000000	-90.918335
7390.625000	-91.046059
7406.250000	-93.058228
7421.875000	-94.619209
7437.500000	-96.219086
7453.125000	-96.317337
7468.750000	-97.908760
7484.375000	-95.927429
7500.000000	-96.932632
7515.625000	-97.444405
7531.250000	-97.183197
7546.875000	-98.260117
7562.500000	-98.516045
7578.125000	-98.204895
7593.750000	-97.022804
7609.375000	-97.508408
7625.000000	-98.165245
7640.625000	-98.488297
7656.250000	-99.002953
7671.875000	-99.206444
7687.500000	-99.425644
7703.125000	-99.269394
7718.750000	-99.242149
7734.375000	-99.058296
7750.000000	-98.998581
7765.625000	-99.125450
7781.250000	-99.204094
7796.875000	-99.319489
7812.500000	-99.443237
7828.125000	-99.417656
7843.750000	-99.273232
7859.375000	-99.390915
7875.000000	-99.224213
7890.625000	-99.363625
7906.250000	-99.399216
7921.875000	-99.447464
7937.500000	-99.416023
7953.125000	-99.211212
7968.750000	-99.119133
7984.375000	-99.157906
