Frequency (Hz)	Level (dB)
3546.875000	-51.450245
3562.500000	-50.836777
3578.125000	-50.166565
3593.750000	-46.642712
3609.375000	-47.366486
3625.000000	-49.229527
3640.625000	-50.744816
3656.250000	-50.196785
3671.875000	-55.358379
3687.500000	-49.070377
3703.125000	-47.123318
3718.750000	-43.801655
3734.375000	-43.980297
3750.000000	-49.366020
3765.625000	-50.118584
3781.250000	-48.508839
3796.875000	-46.509937
3812.500000	-50.832481
3828.125000	-49.719063
3843.750000	-46.048050
3859.375000	-44.828327
3875.000000	-43.890060
3890.625000	-44.751781
3906.250000	-49.869976
3921.875000	-45.518425
3937.500000	-45.059544
3953.125000	-45.325024
3968.750000	-46.400230
3984.375000	-48.037949
4000.000000	-47.693031
4015.625000	-45.811806
4031.250000	-43.047989
4046.875000	-43.942173
4062.500000	-47.079090
4078.125000	-46.672680
4093.750000	-45.477516
4109.375000	-41.786266
4125.000000	-41.897964
4140.625000	-45.234913
4156.250000	-49.217602
4171.875000	-47.268147
4187.500000	-46.140568
4203.125000	-47.072968
4218.750000	-47.731045
4234.375000	-47.007572
4250.000000	-47.056202
4265.625000	-45.923725
4281.250000	-46.943432
4296.875000	-47.897305
4312.500000	-47.396725
4328.125000	-48.612774
4343.750000	-49.843216
4359.375000	-51.264442
4375.000000	-45.836948
4390.625000	-44.320576
4406.250000	-45.798512
4421.875000	-46.957825
4437.500000	-45.064232
4453.125000	-46.499996
4468.750000	-46.895870
4484.375000	-43.973328
4500.000000	-44.746201
4515.625000	-46.112907
4531.250000	-45.706367
4546.875000	-49.600216
4562.500000	-48.526268
4578.125000	-44.242744
4593.750000	-44.898067
4609.375000	-47.159889
4625.000000	-47.646454
4640.625000	-47.522995
4656.250000	-46.198353
4671.875000	-45.677052
4687.500000	-47.003628
4703.125000	-46.310337
4718.750000	-44.121613
4734.375000	-47.513748
4750.000000	-49.300133
4765.625000	-50.592693
4781.250000	-49.650932
4796.875000	-47.302010
4812.500000	-47.720570
4828.125000	-48.420055
4843.750000	-47.763321
4859.375000	-54.292809
4875.000000	-53.758465
4890.625000	-49.620785
4906.250000	-48.320637
4921.875000	-49.600872
4937.500000	-50.840061
4953.125000	-52.919804
4968.750000	-49.704971
4984.375000	-48.615227
5000.000000	-52.948750
5015.625000	-52.370468
5031.250000	-49.971409
5046.875000	-49.529652
5062.500000	-53.391586
5078.125000	-50.017998
5093.750000	-50.026054
5109.375000	-53.540218
5125.000000	-52.293526
5140.625000	-51.587234
5156.250000	-49.675476
5171.875000	-49.894341
5187.500000	-53.129959
5203.125000	-55.761250
5218.750000	-51.013607
5234.375000	-46.272999
5250.000000	-45.686958
5265.625000	-44.781715
5281.250000	-42.466923
5296.875000	-45.429745
5312.500000	-52.571529
5328.125000	-45.978191
5343.750000	-43.343460
5359.375000	-43.989689
5375.000000	-45.325935
5390.625000	-45.317078
5406.250000	-44.517841
5421.875000	-42.594715
5437.500000	-47.413185
5453.125000	-46.846893
5468.750000	-43.968517
5484.375000	-40.585869
5500.000000	-41.484688
5515.625000	-44.065327
5531.250000	-47.646557
5546.875000	-47.077816
5562.500000	-45.714905
5578.125000	-42.483112
5593.750000	-40.172421
5609.375000	-41.879799
5625.000000	-44.015232
5640.625000	-44.245216
5656.250000	-43.192120
5671.875000	-44.398331
5687.500000	-48.557957
5703.125000	-44.791092
5718.750000	-41.523182
5734.375000	-41.428238
5750.000000	-43.108448
5765.625000	-44.825470
5781.250000	-47.194618
5796.875000	-44.634739
5812.500000	-43.354210
5828.125000	-42.417690
5843.750000	-43.524723
5859.375000	-44.343472
5875.000000	-44.530006
5890.625000	-44.986919
5906.250000	-46.707600
5921.875000	-49.977997
5937.500000	-46.057903
5953.125000	-43.984074
5968.750000	-44.273045
5984.375000	-44.464939
6000.000000	-45.709927
6015.625000	-46.813953
6031.250000	-47.203495
6046.875000	-48.912594
6062.500000	-50.146488
6078.125000	-46.359974
6093.750000	-46.184223
6109.375000	-48.674149
6125.000000	-48.504131
6140.625000	-49.140804
6156.250000	-51.079144
6171.875000	-51.221889
6187.500000	-48.608620
6203.125000	-46.953503
6218.750000	-50.957748
6234.375000	-55.630127
6250.000000	-50.595692
6265.625000	-48.795906
6281.250000	-50.541077
6296.875000	-53.262524
6312.500000	-55.042862
6328.125000	-56.671310
6343.750000	-52.525024
6359.375000	-53.063519
6375.000000	-56.835804
6390.625000	-54.852009
6406.250000	-52.088261
6421.875000	-51.378479
6437.500000	-51.853573
6453.125000	-54.721153
6468.750000	-58.214928
6484.375000	-59.593548
6500.000000	-54.980057
6515.625000	-51.942627
6531.250000	-53.674221
6546.875000	-57.395660
6562.500000	-56.298634
6578.125000	-54.746895
6593.750000	-59.345684
6609.375000	-59.542328
6625.000000	-61.351181
6640.625000	-65.710724
6656.250000	-62.070717
6671.875000	-58.922913
6687.500000	-58.735092
6703.125000	-60.305332
6718.750000	-57.155392
6734.375000	-55.046211
6750.000000	-56.739269
6765.625000	-60.789459
6781.250000	-61.384735
6796.875000	-61.827980
6812.500000	-60.484482
6828.125000	-61.646648
6843.750000	-64.095940
6859.375000	-67.694916
6875.000000	-67.877296
6890.625000	-65.731094
6906.250000	-62.365646
6921.875000	-65.573784
6937.500000	-70.330330
6953.125000	-61.696880
6968.750000	-61.622047
6984.375000	-65.880676
7000.000000	-68.386719
7015.625000	-64.932823
7031.250000	-63.542164
7046.875000	-66.463211
7062.500000	-66.067627
7078.125000	-64.826355
7093.750000	-73.222885
7109.375000	-68.329666
7125.000000	-64.293488
7140.625000	-64.218643
7156.250000	-65.270287
7171.875000	-66.878532
7187.500000	-66.809250
7203.125000	-69.711739
7218.750000	-72.665054
7234.375000	-71.388336
7250.000000	-70.422562
7265.625000	-70.174835
7281.250000	-69.192978
7296.875000	-70.136528
7312.500000	-72.453873
7328.125000	-73.399033
7343.750000	-73.441879
7359.375000	-74.882927
7375.000000	-78.615944
7390.625000	-76.018944
7406.250000	-74.715790
7421.875000	-76.566139
7437.500000	-79.969757
7453.125000	-81.154434
7468.750000	-79.523582
7484.375000	-78.733994
7500.000000	-78.984146
7515.625000	-82.182220
7531.250000	-85.481773
7546.875000	-86.014137
7562.500000	-83.907478
7578.125000	-86.584702
7593.750000	-89.117561
7609.375000	-87.684761
7625.000000	-87.086548
7640.625000	-88.949127
7656.250000	-90.855148
7671.875000	-92.570549
7687.500000	-93.758133
7703.125000	-95.721176
7718.750000	-96.820831
7734.375000	-96.288887
7750.000000	-96.226944
7765.625000	-97.179192
7781.250000	-98.225937
7796.875000	-98.872673
7812.500000	-98.898804
7828.125000	-98.815132
7843.750000	-98.906914
7859.375000	-99.011948
7875.000000	-99.362839
7890.625000	-99.218620
7906.250000	-99.194527
7921.875000	-99.241302
7937.500000	-99.415443
7953.125000	-99.352524
7968.750000	-99.289246
7984.375000	-99.131042
