Frequency (Hz)	Level (dB)
2687.500000	-65.946754
2703.125000	-62.062672
2718.750000	-60.798912
2734.375000	-60.400772
2750.000000	-60.462902
2765.625000	-61.012337
2781.250000	-59.607906
2796.875000	-64.469444
2812.500000	-61.096405
2828.125000	-58.904865
2843.750000	-59.056946
2859.375000	-57.363552
2875.000000	-62.932362
2890.625000	-63.256256
2906.250000	-63.630291
2921.875000	-62.434319
2937.500000	-60.774509
2953.125000	-60.163334
2968.750000	-59.693050
2984.375000	-57.461098
3000.000000	-56.327908
3015.625000	-58.329350
3031.250000	-60.563866
3046.875000	-63.818035
3062.500000	-65.162239
3078.125000	-57.994717
3093.750000	-56.846161
3109.375000	-60.271786
3125.000000	-66.426117
3140.625000	-60.087692
3156.250000	-54.900612
3171.875000	-54.643219
3187.500000	-58.038643
3203.125000	-64.449493
3218.750000	-57.598766
3234.375000	-57.477455
3250.000000	-62.541084
3265.625000	-65.428734
3281.250000	-64.152679
3296.875000	-58.028111
3312.500000	-53.621117
3328.125000	-55.835499
3343.750000	-63.382885
3359.375000	-57.639954
3375.000000	-59.010368
3390.625000	-61.006821
3406.250000	-59.361187
3421.875000	-60.569180
3437.500000	-62.137341
3453.125000	-60.457157
3468.750000	-60.391136
3484.375000	-60.116924
3500.000000	-61.579166
3515.625000	-59.411762
3531.250000	-57.377289
3546.875000	-57.659515
3562.500000	-55.590061
3578.125000	-55.371166
3593.750000	-57.516434
3609.375000	-58.450764
3625.000000	-58.087093
3640.625000	-58.707783
3656.250000	-57.894932
3671.875000	-54.073029
3687.500000	-53.816425
3703.125000	-56.471798
3718.750000	-59.364544
3734.375000	-60.948578
3750.000000	-57.285305
3765.625000	-53.028847
3781.250000	-53.632050
3796.875000	-56.669655
3812.500000	-54.167313
3828.125000	-55.899261
3843.750000	-58.470814
3859.375000	-56.338974
3875.000000	-55.954247
3890.625000	-54.227833
3906.250000	-56.603821
3921.875000	-54.917336
3937.500000	-53.126961
3953.125000	-53.689346
3968.750000	-55.780415
3984.375000	-58.881474
4000.000000	-56.702072
4015.625000	-53.242012
4031.250000	-51.398849
4046.875000	-53.119625
4062.500000	-60.314785
4078.125000	-59.089008
4093.750000	-56.508720
4109.375000	-54.051846
4125.000000	-54.421436
4140.625000	-58.458355
4156.250000	-58.114220
4171.875000	-53.426487
4187.500000	-54.498463
4203.125000	-59.311768
4218.750000	-62.074638
4234.375000	-59.452198
4250.000000	-56.618172
4265.625000	-56.605751
4281.250000	-59.782909
4296.875000	-62.526230
4312.500000	-63.960468
4328.125000	-63.623447
4343.750000	-57.848709
4359.375000	-57.007690
4375.000000	-63.535957
4390.625000	-61.069004
4406.250000	-57.987560
4421.875000	-59.226521
4437.500000	-59.833103
4453.125000	-61.201256
4468.750000	-59.437046
4484.375000	-57.743881
4500.000000	-58.067867
4515.625000	-62.503208
4531.250000	-62.361423
4546.875000	-60.371143
4562.500000	-58.571575
4578.125000	-60.301205
4593.750000	-61.039185
4609.375000	-62.747757
4625.000000	-62.774902
4640.625000	-66.812386
4656.250000	-64.452797
4671.875000	-65.681396
4687.500000	-63.689850
4703.125000	-60.063034
4718.750000	-58.840042
4734.375000	-60.132454
4750.000000	-61.120075
4765.625000	-61.769096
4781.250000	-65.659584
4796.875000	-61.160984
4812.500000	-59.475567
4828.125000	-59.715332
4843.750000	-63.786236
4859.375000	-66.910759
4875.000000	-61.360325
4890.625000	-62.013577
4906.250000	-63.689365
4921.875000	-63.165318
4937.500000	-62.061909
4953.125000	-60.380024
4968.750000	-59.680321
4984.375000	-62.772125
5000.000000	-63.417908
5015.625000	-63.510395
5031.250000	-63.485229
5046.875000	-62.396938
5062.500000	-61.764362
5078.125000	-65.507927
5093.750000	-65.186989
5109.375000	-62.805672
5125.000000	-62.991955
5140.625000	-64.009521
5156.250000	-63.718658
5171.875000	-64.445480
5187.500000	-67.812874
5203.125000	-61.070782
5218.750000	-59.554253
5234.375000	-64.370140
5250.000000	-63.289692
5265.625000	-58.611515
5281.250000	-59.075985
5296.875000	-65.249817
5312.500000	-61.861855
5328.125000	-63.119377
5343.750000	-59.291203
5359.375000	-59.617599
5375.000000	-63.023396
5390.625000	-65.763184
5406.250000	-65.140602
5421.875000	-62.447575
5437.500000	-60.235367
5453.125000	-59.654335
5468.750000	-61.753845
5484.375000	-66.834816
5500.000000	-64.508766
5515.625000	-62.135101
5531.250000	-62.165806
5546.875000	-60.287788
5562.500000	-62.483398
5578.125000	-65.017326
5593.750000	-62.424515
5609.375000	-64.362206
5625.000000	-63.061363
5640.625000	-60.317474
5656.250000	-59.757442
5671.875000	-59.982857
5687.500000	-61.142754
5703.125000	-66.284103
5718.750000	-71.977936
5734.375000	-67.958511
5750.000000	-64.530220
5765.625000	-63.949909
5781.250000	-67.315628
5796.875000	-72.508743
5812.500000	-75.728951
5828.125000	-72.878212
5843.750000	-69.880592
5859.375000	-67.477547
5875.000000	-67.209862
5890.625000	-68.286499
5906.250000	-66.040962
5921.875000	-67.437790
5937.500000	-68.434334
5953.125000	-64.423080
5968.750000	-64.231346
5984.375000	-67.135040
6000.000000	-70.366379
6015.625000	-71.102997
6031.250000	-70.126205
6046.875000	-69.101189
6062.500000	-65.323250
6078.125000	-67.530579
6093.750000	-71.576080
6109.375000	-72.681244
6125.000000	-71.899689
6140.625000	-67.418625
6156.250000	-69.147537
6171.875000	-69.301079
6187.500000	-68.481781
6203.125000	-69.360680
6218.750000	-67.822205
6234.375000	-70.424698
6250.000000	-69.795921
6265.625000	-69.155342
6281.250000	-68.776108
6296.875000	-67.894455
6312.500000	-66.007813
6328.125000	-65.377213
6343.750000	-71.088638
6359.375000	-66.341446
6375.000000	-64.328613
6390.625000	-64.863220
6406.250000	-64.859627
6421.875000	-64.031479
6437.500000	-64.082451
6453.125000	-67.190674
6468.750000	-66.804810
6484.375000	-69.104309
6500.000000	-67.186310
6515.625000	-62.938183
6531.250000	-62.614788
6546.875000	-63.733620
6562.500000	-65.036201
6578.125000	-66.525307
6593.750000	-67.331062
6609.375000	-68.860985
6625.000000	-68.693520
6640.625000	-68.306602
6656.250000	-65.094460
6671.875000	-63.840233
6687.500000	-66.030602
6703.125000	-67.920013
6718.750000	-68.389160
6734.375000	-68.897629
6750.000000	-71.710182
6765.625000	-71.243301
6781.250000	-68.690468
6796.875000	-66.578529
6812.500000	-68.169289
6828.125000	-71.382416
6843.750000	-71.545082
6859.375000	-70.890358
6875.000000	-71.446236
6890.625000	-74.587799
6906.250000	-75.391968
6921.875000	-73.964119
6937.500000	-72.934868
6953.125000	-76.538048
6968.750000	-77.801094
6984.375000	-76.001892
7000.000000	-76.358406
7015.625000	-77.134315
7031.250000	-77.859047
7046.875000	-78.108498
7062.500000	-79.929428
7078.125000	-84.849991
7093.750000	-79.252045
7109.375000	-78.730812
7125.000000	-82.273857
7140.625000	-82.626213
7156.250000	-82.666031
7171.875000	-83.705940
7187.500000	-85.287422
7203.125000	-87.258507
7218.750000	-90.290283
7234.375000	-88.798981
7250.000000	-85.174828
7265.625000	-86.188370
7281.250000	-90.783188
7296.875000	-95.288307
7312.500000	-94.078629
7328.125000	-92.698212
7343.750000	-91.496620
7359.375000	-94.513527
7375.000000	-96.615089
7390.625000	-97.029747
7406.250000	-98.511742
7421.875000	-98.691139
7437.500000	-99.283569
7453.125000	-98.908989
7468.750000	-97.908493
7484.375000	-98.017700
7500.000000	-97.708893
7515.625000	-98.265350
7531.250000	-98.996078
7546.875000	-99.358292
7562.500000	-98.752831
7578.125000	-98.806198
7593.750000	-99.117020
7609.375000	-99.173073
7625.000000	-99.025024
7640.625000	-99.416992
7656.250000	-99.354866
7671.875000	-99.488579
7687.500000	-99.544197
7703.125000	-99.314857
7718.750000	-99.203819
7734.375000	-99.282631
7750.000000	-99.229279
7765.625000	-99.232681
7781.250000	-99.410820
7796.875000	-99.583031
7812.500000	-99.582756
7828.125000	-99.606140
7843.750000	-99.407425
7859.375000	-99.312309
7875.000000	-99.454544
7890.625000	-99.296021
7906.250000	-99.215424
7921.875000	-99.208450
7937.500000	-99.010468
7953.125000	-99.114677
7968.750000	-99.390892
7984.375000	-99.286865
