Frequency (Hz)	Level (dB)
6750.000000	-60.911827
6765.625000	-64.651459
6781.250000	-70.343719
6796.875000	-67.913094
6812.500000	-65.381569
6828.125000	-65.375092
6843.750000	-67.947662
6859.375000	-71.146317
6875.000000	-69.561600
6890.625000	-68.063698
6906.250000	-71.905014
6921.875000	-73.879654
6937.500000	-72.385880
6953.125000	-71.270370
6968.750000	-69.920074
6984.375000	-70.494942
7000.000000	-72.548805
7015.625000	-74.183662
7031.250000	-77.495636
7046.875000	-76.181297
7062.500000	-74.890282
7078.125000	-71.933533
7093.750000	-73.457542
7109.375000	-77.222778
7125.000000	-80.196159
7140.625000	-77.708588
7156.250000	-81.153870
7171.875000	-77.179520
7187.500000	-78.066490
7203.125000	-83.789040
7218.750000	-78.795807
7234.375000	-79.043663
7250.000000	-84.371811
7265.625000	-92.258530
7281.250000	-87.749657
7296.875000	-87.721687
7312.500000	-89.088646
7328.125000	-86.971382
7343.750000	-87.293701
7359.375000	-89.550133
7375.000000	-92.268082
7390.625000	-96.613167
7406.250000	-94.803513
7421.875000	-93.246880
7437.500000	-91.450653
7453.125000	-90.712875
7468.750000	-94.536942
7484.375000	-98.153725
7500.000000	-96.114594
7515.625000	-94.094147
7531.250000	-94.897598
7546.875000	-96.073502
7562.500000	-97.268715
7578.125000	-97.623390
7593.750000	-97.863380
7609.375000	-97.676315
7625.000000	-98.001945
7640.625000	-98.555115
7656.250000	-99.002724
7671.875000	-99.169991
7687.500000	-98.843063
7703.125000	-99.084824
7718.750000	-99.211823
7734.375000	-98.885056
7750.000000	-99.173302
7765.625000	-99.303764
7781.250000	-99.277458
7796.875000	-99.336319
7812.500000	-99.338188
7828.125000	-99.483360
7843.750000	-99.631287
7859.375000	-99.412178
7875.000000	-99.163826
7890.625000	-99.352890
7906.250000	-99.513374
7921.875000	-99.221214
7937.500000	-99.160744
7953.125000	-99.084251
7968.750000	-99.162437
7984.375000	-99.127426
