Frequency (Hz)	Level (dB)
5000.000000	-71.291489
5015.625000	-68.922722
5031.250000	-68.374626
5046.875000	-69.585686
5062.500000	-72.665276
5078.125000	-73.504753
5093.750000	-71.754539
5109.375000	-71.164871
5125.000000	-71.630348
5140.625000	-70.350266
5156.250000	-70.697243
5171.875000	-71.102608
5187.500000	-70.482162
5203.125000	-72.053856
5218.750000	-76.328033
5234.375000	-69.308273
5250.000000	-66.442612
5265.625000	-66.784569
5281.250000	-67.607368
5296.875000	-67.762329
5312.500000	-71.141251
5328.125000	-71.313347
5343.750000	-66.734322
5359.375000	-66.247711
5375.000000	-67.863937
5390.625000	-68.452751
5406.250000	-68.280785
5421.875000	-67.568726
5437.500000	-68.994263
5453.125000	-75.632240
5468.750000	-68.860466
5484.375000	-64.562119
5500.000000	-65.410698
5515.625000	-68.391800
5531.250000	-71.220543
5546.875000	-72.305977
5562.500000	-75.868546
5578.125000	-70.167885
5593.750000	-68.762955
5609.375000	-68.906143
5625.000000	-70.356667
5640.625000	-70.504318
5656.250000	-71.436562
5671.875000	-70.832787
5687.500000	-72.565201
5703.125000	-78.805939
5718.750000	-74.473976
5734.375000	-70.221519
5750.000000	-69.156937
5765.625000	-70.903961
5781.250000	-75.595688
5796.875000	-78.033882
5812.500000	-78.421158
5828.125000	-78.461327
5843.750000	-79.303513
5859.375000	-83.290459
5875.000000	-76.187073
5890.625000	-73.503632
5906.250000	-77.660141
5921.875000	-77.572166
5937.500000	-78.846611
5953.125000	-78.139626
5968.750000	-77.606873
5984.375000	-78.628479
6000.000000	-83.258965
6015.625000	-86.137566
6031.250000	-84.716049
6046.875000	-83.794899
6062.500000	-85.658485
6078.125000	-84.748688
6093.750000	-84.308258
6109.375000	-87.437981
6125.000000	-87.260857
6140.625000	-85.351738
6156.250000	-84.739372
6171.875000	-84.890656
6187.500000	-81.941994
6203.125000	-83.239426
6218.750000	-88.880356
6234.375000	-86.318535
6250.000000	-80.427231
6265.625000	-79.593094
6281.250000	-81.965088
6296.875000	-85.508430
6312.500000	-82.301239
6328.125000	-82.830666
6343.750000	-87.453606
6359.375000	-81.468079
6375.000000	-80.479889
6390.625000	-80.780319
6406.250000	-79.030083
6421.875000	-78.347237
6437.500000	-79.829231
6453.125000	-82.282249
6468.750000	-82.500786
6484.375000	-86.076530
6500.000000	-82.164993
6515.625000	-81.575623
6531.250000	-85.867569
6546.875000	-86.040085
6562.500000	-81.769775
6578.125000	-80.934479
6593.750000	-80.257935
6609.375000	-83.675613
6625.000000	-86.588547
6640.625000	-84.682724
6656.250000	-86.694641
6671.875000	-87.883316
6687.500000	-84.837036
6703.125000	-85.392311
6718.750000	-84.829956
6734.375000	-83.290253
6750.000000	-83.759842
6765.625000	-87.615967
6781.250000	-88.869499
6796.875000	-85.937576
6812.500000	-88.429649
6828.125000	-92.167519
6843.750000	-89.010452
6859.375000	-88.557037
6875.000000	-91.056633
6890.625000	-92.937241
6906.250000	-91.812752
6921.875000	-91.241737
6937.500000	-93.397568
6953.125000	-95.810844
6968.750000	-93.841354
6984.375000	-90.993553
7000.000000	-91.798424
7015.625000	-94.350716
7031.250000	-96.241188
7046.875000	-97.109146
7062.500000	-96.453011
7078.125000	-96.451546
7093.750000	-98.045372
7109.375000	-97.063576
7125.000000	-96.063759
7140.625000	-95.850601
7156.250000	-96.639557
7171.875000	-98.011978
7187.500000	-98.882652
7203.125000	-98.055481
7218.750000	-96.890373
7234.375000	-98.172073
7250.000000	-99.387268
7265.625000	-98.170677
7281.250000	-98.753136
7296.875000	-99.699646
7312.500000	-98.638298
7328.125000	-98.571861
7343.750000	-99.442116
7359.375000	-99.801102
7375.000000	-99.361099
7390.625000	-99.328529
7406.250000	-99.669579
7421.875000	-99.476379
7437.500000	-99.315720
7453.125000	-99.539040
7468.750000	-99.605843
7484.375000	-99.673119
7500.000000	-99.744514
7515.625000	-99.567352
7531.250000	-99.330841
7546.875000	-99.325745
7562.500000	-99.566170
7578.125000	-99.556519
7593.750000	-99.396667
7609.375000	-99.244064
7625.000000	-99.399727
7640.625000	-99.362885
7656.250000	-99.212082
7671.875000	-99.433403
7687.500000	-99.299019
7703.125000	-99.061287
7718.750000	-99.307121
7734.375000	-99.411003
7750.000000	-99.168961
7765.625000	-99.287842
7781.250000	-99.247612
7796.875000	-99.393883
7812.500000	-99.208923
7828.125000	-99.057701
7843.750000	-99.029915
7859.375000	-99.026192
7875.000000	-98.980431
7890.625000	-98.962822
7906.250000	-99.135391
7921.875000	-99.079132
7937.500000	-99.377998
7953.125000	-99.562531
7968.750000	-99.315903
7984.375000	-99.274284
