Frequency (Hz)	Level (dB)
3250.000000	-52.115963
3265.625000	-56.279495
3281.250000	-50.671780
3296.875000	-52.076416
3312.500000	-51.657143
3328.125000	-48.867550
3343.750000	-48.390869
3359.375000	-49.537846
3375.000000	-51.644215
3390.625000	-52.871399
3406.250000	-49.884068
3421.875000	-53.458706
3437.500000	-54.437454
3453.125000	-50.171444
3468.750000	-52.323753
3484.375000	-51.257206
3500.000000	-48.951477
3515.625000	-50.291824
3531.250000	-55.465614
3546.875000	-57.685749
3562.500000	-54.773254
3578.125000	-48.989902
3593.750000	-46.742813
3609.375000	-47.905262
3625.000000	-50.436268
3640.625000	-47.864433
3656.250000	-48.736431
3671.875000	-54.306793
3687.500000	-50.673428
3703.125000	-49.707066
3718.750000	-45.915947
3734.375000	-43.739033
3750.000000	-46.059837
3765.625000	-50.831787
3781.250000	-48.279385
3796.875000	-46.562279
3812.500000	-45.729614
3828.125000	-45.652451
3843.750000	-47.558899
3859.375000	-48.888191
3875.000000	-47.029472
3890.625000	-45.126747
3906.250000	-42.268257
3921.875000	-43.937283
3937.500000	-47.340298
3953.125000	-43.149670
3968.750000	-44.393131
3984.375000	-52.261955
4000.000000	-47.052422
4015.625000	-45.266968
4031.250000	-45.189693
4046.875000	-44.755852
4062.500000	-43.460670
4078.125000	-47.600750
4093.750000	-48.809299
4109.375000	-45.546146
4125.000000	-45.091583
4140.625000	-45.377796
4156.250000	-45.181999
4171.875000	-52.247234
4187.500000	-47.414639
4203.125000	-45.735256
4218.750000	-46.626865
4234.375000	-47.150146
4250.000000	-47.696194
4265.625000	-48.086353
4281.250000	-45.664974
4296.875000	-44.473953
4312.500000	-46.623661
4328.125000	-49.098099
4343.750000	-48.408485
4359.375000	-45.507290
4375.000000	-47.862000
4390.625000	-44.661724
4406.250000	-44.808094
4421.875000	-46.819843
4437.500000	-46.617535
4453.125000	-49.118317
4468.750000	-43.272934
4484.375000	-44.895412
4500.000000	-47.335899
4515.625000	-47.380424
4531.250000	-43.870796
4546.875000	-42.101849
4562.500000	-48.001781
4578.125000	-47.815208
4593.750000	-46.587368
4609.375000	-47.311604
4625.000000	-48.748768
4640.625000	-50.515957
4656.250000	-48.013443
4671.875000	-45.276394
4687.500000	-43.445656
4703.125000	-44.311546
4718.750000	-45.461613
4734.375000	-47.488045
4750.000000	-47.163116
4765.625000	-46.688496
4781.250000	-49.307705
4796.875000	-52.731464
4812.500000	-48.260735
4828.125000	-48.365097
4843.750000	-48.605835
4859.375000	-50.240528
4875.000000	-54.997402
4890.625000	-51.751083
4906.250000	-51.247478
4921.875000	-50.906624
4937.500000	-51.454029
4953.125000	-53.686031
4968.750000	-51.546623
4984.375000	-46.695992
5000.000000	-48.088924
5015.625000	-53.005470
5031.250000	-52.464684
5046.875000	-52.725498
5062.500000	-48.547398
5078.125000	-47.166595
5093.750000	-49.472534
5109.375000	-54.849354
5125.000000	-50.159889
5140.625000	-49.626995
5156.250000	-49.735672
5171.875000	-49.138100
5187.500000	-49.943680
5203.125000	-45.538498
5218.750000	-45.918354
5234.375000	-48.789143
5250.000000	-49.207687
5265.625000	-48.645512
5281.250000	-47.377178
5296.875000	-47.182465
5312.500000	-46.969505
5328.125000	-44.389427
5343.750000	-45.053688
5359.375000	-46.238079
5375.000000	-45.457802
5390.625000	-45.098972
5406.250000	-47.444855
5421.875000	-43.487972
5437.500000	-43.260563
5453.125000	-45.307323
5468.750000	-46.776783
5484.375000	-47.429886
5500.000000	-45.374222
5515.625000	-43.554146
5531.250000	-42.090618
5546.875000	-44.434795
5562.500000	-49.493813
5578.125000	-46.757915
5593.750000	-43.749485
5609.375000	-42.945927
5625.000000	-44.059944
5640.625000	-46.405502
5656.250000	-45.126953
5671.875000	-42.735016
5687.500000	-43.117619
5703.125000	-44.797596
5718.750000	-47.787743
5734.375000	-46.172543
5750.000000	-44.971378
5765.625000	-45.809803
5781.250000	-45.576443
5796.875000	-47.332119
5812.500000	-47.960564
5828.125000	-46.351192
5843.750000	-43.880409
5859.375000	-44.206303
5875.000000	-46.137306
5890.625000	-47.520622
5906.250000	-47.116467
5921.875000	-45.245785
5937.500000	-46.399399
5953.125000	-50.145203
5968.750000	-49.641468
5984.375000	-46.946960
6000.000000	-44.665764
6015.625000	-45.481430
6031.250000	-48.521431
6046.875000	-51.033340
6062.500000	-48.497757
6078.125000	-49.040070
6093.750000	-50.425179
6109.375000	-48.978012
6125.000000	-48.077335
6140.625000	-48.634747
6156.250000	-50.422054
6171.875000	-51.933704
6187.500000	-54.821548
6203.125000	-53.301739
6218.750000	-49.239349
6234.375000	-47.295071
6250.000000	-48.770779
6265.625000	-52.049538
6281.250000	-53.670269
6296.875000	-54.479641
6312.500000	-54.071060
6328.125000	-51.305027
6343.750000	-55.401329
6359.375000	-59.410965
6375.000000	-54.787899
6390.625000	-52.163948
6406.250000	-52.931637
6421.875000	-53.717327
6437.500000	-53.662758
6453.125000	-51.730549
6468.750000	-51.845978
6484.375000	-54.894470
6500.000000	-58.856979
6515.625000	-58.466282
6531.250000	-59.156647
6546.875000	-56.265438
6562.500000	-56.461876
6578.125000	-58.797947
6593.750000	-59.762314
6609.375000	-57.937885
6625.000000	-58.899952
6640.625000	-58.421455
6656.250000	-58.929985
6671.875000	-62.470379
6687.500000	-65.487335
6703.125000	-67.132164
6718.750000	-59.990799
6734.375000	-58.641205
6750.000000	-64.135025
6765.625000	-64.540291
6781.250000	-64.896835
6796.875000	-63.108391
6812.500000	-63.658344
6828.125000	-60.704697
6843.750000	-60.536407
6859.375000	-61.463348
6875.000000	-63.722130
6890.625000	-62.890358
6906.250000	-62.618584
6921.875000	-62.672882
6937.500000	-67.800850
6953.125000	-67.029091
6968.750000	-62.843143
6984.375000	-62.655441
7000.000000	-62.259304
7015.625000	-63.336372
7031.250000	-66.447929
7046.875000	-67.259796
7062.500000	-71.669746
7078.125000	-66.601494
7093.750000	-64.766808
7109.375000	-64.447327
7125.000000	-66.507187
7140.625000	-68.936211
7156.250000	-68.194283
7171.875000	-68.172440
7187.500000	-70.675018
7203.125000	-72.470566
7218.750000	-75.205437
7234.375000	-72.330841
7250.000000	-72.338837
7265.625000	-72.584129
7281.250000	-71.336136
7296.875000	-72.104752
7312.500000	-73.060020
7328.125000	-74.038673
7343.750000	-76.064430
7359.375000	-77.457840
7375.000000	-80.120804
7390.625000	-80.295021
7406.250000	-80.583015
7421.875000	-78.721786
7437.500000	-79.910248
7453.125000	-79.541832
7468.750000	-81.371811
7484.375000	-84.302353
7500.000000	-86.317162
7515.625000	-87.997528
7531.250000	-88.957573
7546.875000	-85.755486
7562.500000	-85.346741
7578.125000	-88.337135
7593.750000	-92.313019
7609.375000	-92.101501
7625.000000	-92.556404
7640.625000	-93.332001
7656.250000	-94.580528
7671.875000	-95.630714
7687.500000	-96.120598
7703.125000	-95.651833
7718.750000	-97.010445
7734.375000	-98.567696
7750.000000	-98.838364
7765.625000	-98.547371
7781.250000	-98.375374
7796.875000	-98.692101
7812.500000	-98.802254
7828.125000	-98.845970
7843.750000	-99.108078
7859.375000	-99.128204
7875.000000	-98.989494
7890.625000	-98.861252
7906.250000	-98.978432
7921.875000	-99.262306
7937.500000	-98.999596
7953.125000	-99.091003
7968.750000	-99.184280
7984.375000	-99.241402
