Frequency (Hz)	Level (dB)
1500.000000	-65.224113
1515.625000	-68.670761
1531.250000	-72.361076
1546.875000	-70.064598
1562.500000	-66.135170
1578.125000	-67.499321
1593.750000	-71.632462
1609.375000	-69.576065
1625.000000	-69.421349
1640.625000	-70.013206
1656.250000	-70.945290
1671.875000	-71.888451
1687.500000	-69.185989
1703.125000	-65.314507
1718.750000	-64.360619
1734.375000	-66.823792
1750.000000	-71.319321
1765.625000	-68.324615
1781.250000	-65.970062
1796.875000	-65.815979
1812.500000	-67.719421
1828.125000	-68.266891
1843.750000	-66.599625
1859.375000	-67.216705
1875.000000	-71.040604
1890.625000	-72.313972
1906.250000	-71.112732
1921.875000	-67.949692
1937.500000	-65.674591
1953.125000	-64.580246
1968.750000	-64.041161
1984.375000	-66.560562
2000.000000	-71.428032
2015.625000	-72.591454
2031.250000	-68.285309
2046.875000	-67.516090
2062.500000	-68.849274
2078.125000	-67.224541
2093.750000	-69.192673
2109.375000	-72.858841
2125.000000	-69.693260
2140.625000	-66.145821
2156.250000	-66.700455
2171.875000	-69.120735
2187.500000	-68.890030
2203.125000	-64.633987
2218.750000	-66.605988
2234.375000	-72.281471
2250.000000	-75.740120
2265.625000	-71.876717
2281.250000	-70.674026
2296.875000	-67.450729
2312.500000	-68.209412
2328.125000	-70.171822
2343.750000	-68.984550
2359.375000	-70.090973
2375.000000	-73.473305
2390.625000	-71.619324
2406.250000	-68.660225
2421.875000	-68.609215
2437.500000	-72.387947
2453.125000	-71.422653
2468.750000	-71.916687
2484.375000	-71.736992
2500.000000	-70.136398
2515.625000	-69.772087
2531.250000	-71.575531
2546.875000	-70.767525
2562.500000	-69.651947
2578.125000	-69.236252
2593.750000	-71.770592
2609.375000	-73.174599
2625.000000	-73.463226
2640.625000	-70.576584
2656.250000	-70.732544
2671.875000	-69.461235
2687.500000	-67.978836
2703.125000	-69.250687
2718.750000	-71.756813
2734.375000	-69.598572
2750.000000	-67.587196
2765.625000	-69.393936
2781.250000	-71.029213
2796.875000	-71.089478
2812.500000	-69.224205
2828.125000	-66.880478
2843.750000	-66.406967
2859.375000	-67.064705
2875.000000	-69.479477
2890.625000	-69.145805
2906.250000	-69.539345
2921.875000	-72.116310
2937.500000	-70.779610
2953.125000	-71.181320
2968.750000	-72.638405
2984.375000	-74.768936
3000.000000	-68.066200
3015.625000	-69.286171
3031.250000	-71.601685
3046.875000	-72.745354
3062.500000	-67.361160
3078.125000	-66.263969
3093.750000	-65.898895
3109.375000	-65.614983
3125.000000	-72.034706
3140.625000	-70.617027
3156.250000	-67.036606
3171.875000	-68.622490
3187.500000	-69.251060
3203.125000	-66.691513
3218.750000	-68.947502
3234.375000	-68.318398
3250.000000	-66.362144
3265.625000	-67.565170
3281.250000	-74.054855
3296.875000	-68.822960
3312.500000	-68.859756
3328.125000	-69.901138
3343.750000	-65.256042
3359.375000	-66.762306
3375.000000	-70.527618
3390.625000	-68.719925
3406.250000	-67.637703
3421.875000	-69.978592
3437.500000	-71.323280
3453.125000	-70.533676
3468.750000	-69.983727
3484.375000	-68.147377
3500.000000	-72.746742
3515.625000	-69.930794
3531.250000	-66.740448
3546.875000	-66.608093
3562.500000	-64.942131
3578.125000	-63.977547
3593.750000	-65.377632
3609.375000	-66.828995
3625.000000	-68.178894
3640.625000	-68.865234
3656.250000	-67.354805
3671.875000	-62.487610
3687.500000	-62.013378
3703.125000	-65.268723
3718.750000	-68.658264
3734.375000	-66.985649
3750.000000	-63.942158
3765.625000	-63.867504
3781.250000	-64.360603
3796.875000	-64.413162
3812.500000	-62.739189
3828.125000	-63.498142
3843.750000	-65.493393
3859.375000	-65.830917
3875.000000	-65.998711
3890.625000	-64.306808
3906.250000	-64.005714
3921.875000	-61.878399
3937.500000	-60.918140
3953.125000	-61.839947
3968.750000	-64.183975
3984.375000	-70.652222
4000.000000	-63.566051
4015.625000	-61.130905
4031.250000	-62.580299
4046.875000	-64.720573
4062.500000	-64.854515
4078.125000	-68.507629
4093.750000	-65.815125
4109.375000	-64.259476
4125.000000	-65.574394
4140.625000	-67.742973
4156.250000	-67.907257
4171.875000	-65.224915
4187.500000	-64.661201
4203.125000	-67.046768
4218.750000	-70.550552
4234.375000	-70.260086
4250.000000	-67.453201
4265.625000	-65.635841
4281.250000	-65.732887
4296.875000	-68.127945
4312.500000	-70.384064
4328.125000	-72.918999
4343.750000	-69.627953
4359.375000	-66.971649
4375.000000	-69.564873
4390.625000	-70.745819
4406.250000	-68.984543
4421.875000	-66.922409
4437.500000	-70.080643
4453.125000	-77.161110
4468.750000	-74.127151
4484.375000	-69.965828
4500.000000	-66.418907
4515.625000	-67.634567
4531.250000	-74.052048
4546.875000	-76.617775
4562.500000	-74.549644
4578.125000	-72.977448
4593.750000	-72.462616
4609.375000	-73.108795
4625.000000	-74.429100
4640.625000	-74.971390
4656.250000	-74.353210
4671.875000	-78.975868
4687.500000	-77.675545
4703.125000	-73.670013
4718.750000	-71.842468
4734.375000	-72.197197
4750.000000	-73.094162
4765.625000	-74.430527
4781.250000	-72.816765
4796.875000	-71.914688
4812.500000	-70.815926
4828.125000	-73.784279
4843.750000	-76.691628
4859.375000	-74.358223
4875.000000	-74.613983
4890.625000	-80.403473
4906.250000	-77.634842
4921.875000	-74.119972
4937.500000	-69.872261
4953.125000	-72.386040
4968.750000	-76.316986
4984.375000	-76.161835
5000.000000	-80.181168
5015.625000	-77.675583
5031.250000	-72.598251
5046.875000	-73.543175
5062.500000	-75.406181
5078.125000	-79.463333
5093.750000	-74.703285
5109.375000	-73.906898
5125.000000	-75.048515
5140.625000	-76.773201
5156.250000	-75.789429
5171.875000	-75.064583
5187.500000	-75.870171
5203.125000	-73.289146
5218.750000	-76.144691
5234.375000	-74.088951
5250.000000	-73.507439
5265.625000	-73.954994
5281.250000	-72.478699
5296.875000	-71.252243
5312.500000	-73.009735
5328.125000	-76.373108
5343.750000	-74.817177
5359.375000	-72.524529
5375.000000	-74.754272
5390.625000	-77.149673
5406.250000	-76.854324
5421.875000	-75.764122
5437.500000	-70.791779
5453.125000	-70.597954
5468.750000	-78.030060
5484.375000	-77.159706
5500.000000	-72.179100
5515.625000	-72.074745
5531.250000	-78.271797
5546.875000	-77.336044
5562.500000	-79.390717
5578.125000	-77.774086
5593.750000	-75.780922
5609.375000	-74.080589
5625.000000	-75.036659
5640.625000	-76.665550
5656.250000	-76.147751
5671.875000	-77.863007
5687.500000	-78.966438
5703.125000	-82.250809
5718.750000	-83.260361
5734.375000	-80.118584
5750.000000	-78.777580
5765.625000	-79.543365
5781.250000	-79.219315
5796.875000	-82.132690
5812.500000	-84.935921
5828.125000	-80.873940
5843.750000	-81.108276
5859.375000	-83.800369
5875.000000	-83.190941
5890.625000	-80.427063
5906.250000	-79.398338
5921.875000	-82.526154
5937.500000	-86.007500
5953.125000	-84.357964
5968.750000	-81.339859
5984.375000	-81.094040
6000.000000	-84.192085
6015.625000	-86.327156
6031.250000	-89.863174
6046.875000	-88.374855
6062.500000	-86.086212
6078.125000	-81.955406
6093.750000	-80.863678
6109.375000	-83.773865
6125.000000	-89.191650
6140.625000	-87.130692
6156.250000	-87.384857
6171.875000	-87.170898
6187.500000	-84.344826
6203.125000	-82.768478
6218.750000	-81.975319
6234.375000	-83.427200
6250.000000	-84.591499
6265.625000	-84.690529
6281.250000	-84.486938
6296.875000	-84.400253
6312.500000	-81.932938
6328.125000	-82.040947
6343.750000	-87.966652
6359.375000	-84.833542
6375.000000	-82.400131
6390.625000	-82.328995
6406.250000	-81.947586
6421.875000	-81.565361
6437.500000	-81.170670
6453.125000	-80.617706
6468.750000	-83.494057
6484.375000	-86.299599
6500.000000	-84.705116
6515.625000	-81.733757
6531.250000	-79.183601
6546.875000	-79.263298
6562.500000	-80.946999
6578.125000	-82.985802
6593.750000	-84.005959
6609.375000	-86.518974
6625.000000	-81.978645
6640.625000	-82.082756
6656.250000	-84.840408
6671.875000	-82.567238
6687.500000	-81.284363
6703.125000	-82.866547
6718.750000	-84.917679
6734.375000	-84.580429
6750.000000	-84.254601
6765.625000	-88.246742
6781.250000	-85.897362
6796.875000	-84.410042
6812.500000	-84.539482
6828.125000	-86.853882
6843.750000	-86.957161
6859.375000	-86.989746
6875.000000	-87.737541
6890.625000	-88.014725
6906.250000	-88.817169
6921.875000	-90.091423
6937.500000	-87.690109
6953.125000	-88.717903
6968.750000	-90.439827
6984.375000	-90.835243
7000.000000	-90.758926
7015.625000	-91.821594
7031.250000	-93.372345
7046.875000	-94.096733
7062.500000	-96.660210
7078.125000	-95.404366
7093.750000	-95.175705
7109.375000	-93.613945
7125.000000	-94.095680
7140.625000	-95.996872
7156.250000	-95.501549
7171.875000	-95.320869
7187.500000	-97.286453
7203.125000	-98.399658
7218.750000	-98.479996
7234.375000	-98.129448
7250.000000	-98.387871
7265.625000	-98.817337
7281.250000	-99.090462
7296.875000	-99.473953
7312.500000	-99.271667
7328.125000	-98.968170
7343.750000	-98.954811
7359.375000	-98.897530
7375.000000	-99.044914
7390.625000	-99.675056
7406.250000	-99.560944
7421.875000	-99.237701
7437.500000	-99.636269
7453.125000	-99.478233
7468.750000	-99.465767
7484.375000	-99.672241
7500.000000	-99.685097
7515.625000	-99.640968
7531.250000	-99.547409
7546.875000	-99.384254
7562.500000	-99.374741
7578.125000	-99.329979
7593.750000	-99.637817
7609.375000	-99.555344
7625.000000	-99.533859
7640.625000	-99.359734
7656.250000	-99.206039
7671.875000	-99.125839
7687.500000	-99.292229
7703.125000	-99.315933
7718.750000	-99.186737
7734.375000	-99.573044
7750.000000	-99.657707
7765.625000	-99.361412
7781.250000	-99.247520
7796.875000	-99.468513
7812.500000	-99.282959
7828.125000	-99.078934
7843.750000	-99.259331
7859.375000	-99.359917
7875.000000	-99.208870
7890.625000	-99.072113
7906.250000	-99.341995
7921.875000	-99.461647
7937.500000	-99.390549
7953.125000	-99.541245
7968.750000	-99.190422
7984.375000	-98.987099
