Frequency (Hz)	Level (dB)
2531.250000	-73.816826
2546.875000	-72.982529
2562.500000	-73.973061
2578.125000	-73.702629
2593.750000	-70.970428
2609.375000	-70.451660
2625.000000	-71.452881
2640.625000	-72.788040
2656.250000	-72.019615
2671.875000	-71.477745
2687.500000	-71.327225
2703.125000	-73.450851
2718.750000	-71.679443
2734.375000	-72.053909
2750.000000	-71.977371
2765.625000	-71.571640
2781.250000	-73.540474
2796.875000	-72.012062
2812.500000	-71.126404
2828.125000	-72.979317
2843.750000	-70.756325
2859.375000	-69.205170
2875.000000	-70.209831
2890.625000	-71.833702
2906.250000	-70.639175
2921.875000	-70.477112
2937.500000	-71.854141
2953.125000	-72.970627
2968.750000	-73.008400
2984.375000	-71.301064
3000.000000	-71.832664
3015.625000	-74.023689
3031.250000	-73.828453
3046.875000	-71.163582
3062.500000	-70.235641
3078.125000	-70.909775
3093.750000	-72.548058
3109.375000	-71.745789
3125.000000	-70.698685
3140.625000	-70.468193
3156.250000	-72.522163
3171.875000	-71.178589
3187.500000	-68.742081
3203.125000	-69.050621
3218.750000	-70.392677
3234.375000	-70.510208
3250.000000	-71.013588
3265.625000	-71.606522
3281.250000	-68.896027
3296.875000	-68.127686
3312.500000	-69.337059
3328.125000	-68.574867
3343.750000	-68.611122
3359.375000	-69.990997
3375.000000	-69.590492
3390.625000	-69.179794
3406.250000	-69.443382
3421.875000	-70.624786
3437.500000	-70.222473
3453.125000	-69.795738
3468.750000	-69.715279
3484.375000	-69.010612
3500.000000	-70.772202
3515.625000	-72.132217
3531.250000	-70.755966
3546.875000	-69.589920
3562.500000	-68.670143
3578.125000	-69.592239
3593.750000	-71.459137
3609.375000	-72.698059
3625.000000	-71.045799
3640.625000	-68.692474
3656.250000	-69.192200
3671.875000	-70.911858
3687.500000	-72.605927
3703.125000	-72.308182
3718.750000	-69.221306
3734.375000	-70.210381
3750.000000	-71.561676
3765.625000	-72.351532
3781.250000	-69.489540
3796.875000	-68.174606
3812.500000	-70.700027
3828.125000	-72.869560
3843.750000	-71.573418
3859.375000	-72.104065
3875.000000	-70.388657
3890.625000	-69.960274
3906.250000	-69.613792
3921.875000	-69.850006
3937.500000	-71.886826
3953.125000	-73.090324
3968.750000	-69.514656
3984.375000	-67.933464
4000.000000	-67.093765
4015.625000	-66.660255
4031.250000	-68.688904
4046.875000	-71.602257
4062.500000	-71.272591
4078.125000	-68.927063
4093.750000	-68.076767
4109.375000	-69.863960
4125.000000	-68.549034
4140.625000	-71.377243
4156.250000	-71.098465
4171.875000	-70.794868
4187.500000	-71.188232
4203.125000	-72.034210
4218.750000	-73.643280
4234.375000	-70.295525
4250.000000	-68.882561
4265.625000	-69.807922
4281.250000	-72.453377
4296.875000	-74.196518
4312.500000	-73.272903
4328.125000	-70.255623
4343.750000	-70.075180
4359.375000	-70.806305
4375.000000	-72.126144
4390.625000	-73.334084
4406.250000	-74.996376
4421.875000	-72.747826
4437.500000	-71.836746
4453.125000	-72.390511
4468.750000	-72.391731
4484.375000	-70.894753
4500.000000	-69.687485
4515.625000	-72.851006
4531.250000	-75.046791
4546.875000	-73.096786
4562.500000	-71.709755
4578.125000	-72.458595
4593.750000	-73.224625
4609.375000	-74.760559
4625.000000	-76.415718
4640.625000	-73.939117
4656.250000	-73.673874
4671.875000	-74.517113
4687.500000	-75.908920
4703.125000	-75.928207
4718.750000	-74.049133
4734.375000	-73.754425
4750.000000	-75.752213
4765.625000	-76.984177
4781.250000	-76.037331
4796.875000	-74.822273
4812.500000	-74.980209
4828.125000	-76.256119
4843.750000	-76.965683
4859.375000	-76.990707
4875.000000	-76.716896
4890.625000	-76.344124
4906.250000	-76.135765
4921.875000	-76.728416
4937.500000	-75.934082
4953.125000	-75.797470
4968.750000	-76.843361
4984.375000	-77.098297
5000.000000	-76.042885
5015.625000	-75.559753
5031.250000	-75.866043
5046.875000	-76.364838
5062.500000	-77.187912
5078.125000	-76.706787
5093.750000	-76.240318
5109.375000	-75.495773
5125.000000	-76.036705
5140.625000	-76.694168
5156.250000	-76.915443
5171.875000	-76.251373
5187.500000	-76.734200
5203.125000	-76.479355
5218.750000	-75.992638
5234.375000	-75.473114
5250.000000	-75.762177
5265.625000	-76.234917
5281.250000	-74.441925
5296.875000	-74.747246
5312.500000	-75.760460
5328.125000	-75.085083
5343.750000	-74.617607
5359.375000	-75.053223
5375.000000	-75.220207
5390.625000	-74.684692
5406.250000	-76.172531
5421.875000	-75.379776
5437.500000	-74.517570
5453.125000	-74.648247
5468.750000	-74.470482
5484.375000	-75.077751
5500.000000	-75.344421
5515.625000	-74.989128
5531.250000	-75.617485
5546.875000	-76.313934
5562.500000	-75.032425
5578.125000	-73.845917
5593.750000	-74.330612
5609.375000	-75.740829
5625.000000	-74.478279
5640.625000	-75.123001
5656.250000	-75.067398
5671.875000	-74.766098
5687.500000	-74.354240
5703.125000	-74.665634
5718.750000	-74.448853
5734.375000	-74.303391
5750.000000	-75.113014
5765.625000	-75.963692
5781.250000	-76.474327
5796.875000	-76.038689
5812.500000	-75.263176
5828.125000	-75.000496
5843.750000	-75.274254
5859.375000	-76.108902
5875.000000	-76.743828
5890.625000	-77.369652
5906.250000	-76.765686
5921.875000	-76.383278
5937.500000	-76.377617
5953.125000	-76.176811
5968.750000	-76.679550
5984.375000	-77.100548
6000.000000	-77.324211
6015.625000	-77.718689
6031.250000	-78.346565
6046.875000	-78.097038
6062.500000	-77.350731
6078.125000	-77.114021
6093.750000	-77.356041
6109.375000	-78.066559
6125.000000	-78.528320
6140.625000	-78.450409
6156.250000	-78.317734
6171.875000	-77.748886
6187.500000	-78.022171
6203.125000	-79.020393
6218.750000	-78.923119
6234.375000	-78.505600
6250.000000	-78.661537
6265.625000	-79.086044
6281.250000	-79.097740
6296.875000	-79.536743
6312.500000	-79.460640
6328.125000	-79.779037
6343.750000	-79.950974
6359.375000	-79.784721
6375.000000	-79.729591
6390.625000	-79.827583
6406.250000	-80.365669
6421.875000	-80.526314
6437.500000	-80.727745
6453.125000	-80.265762
6468.750000	-80.199020
6484.375000	-80.736946
6500.000000	-81.088120
6515.625000	-80.580849
6531.250000	-80.713234
6546.875000	-81.670235
6562.500000	-81.748352
6578.125000	-81.524361
6593.750000	-81.407204
6609.375000	-81.034523
6625.000000	-80.970772
6640.625000	-82.022331
6656.250000	-82.770813
6671.875000	-83.104225
6687.500000	-83.262642
6703.125000	-83.668556
6718.750000	-84.026001
6734.375000	-83.430405
6750.000000	-84.329445
6765.625000	-84.096001
6781.250000	-83.865524
6796.875000	-84.125191
6812.500000	-85.063934
6828.125000	-85.620338
6843.750000	-85.107971
6859.375000	-85.923775
6875.000000	-87.092079
6890.625000	-87.374657
6906.250000	-86.799316
6921.875000	-86.702774
6937.500000	-87.059464
6953.125000	-87.419334
6968.750000	-88.288132
6984.375000	-89.444099
7000.000000	-89.596657
7015.625000	-89.618645
7031.250000	-89.310806
7046.875000	-90.051048
7062.500000	-91.162636
7078.125000	-90.385040
7093.750000	-90.512428
7109.375000	-91.317215
7125.000000	-91.950172
7140.625000	-92.496208
7156.250000	-92.753723
7171.875000	-93.558220
7187.500000	-93.167427
7203.125000	-93.687363
7218.750000	-93.549225
7234.375000	-93.822784
7250.000000	-94.273872
7265.625000	-94.654564
7281.250000	-95.123329
7296.875000	-95.548172
7312.500000	-95.837677
7328.125000	-96.066254
7343.750000	-95.684937
7359.375000	-96.014725
7375.000000	-96.424988
7390.625000	-95.871529
7406.250000	-95.668259
7421.875000	-96.094376
7437.500000	-96.453316
7453.125000	-96.460770
7468.750000	-96.505783
7484.375000	-96.768173
7500.000000	-96.712044
7515.625000	-96.519318
7531.250000	-96.745163
7546.875000	-96.415588
7562.500000	-96.336655
7578.125000	-96.756210
7593.750000	-96.631157
7609.375000	-96.584000
7625.000000	-96.495331
7640.625000	-96.664970
7656.250000	-96.500870
7671.875000	-96.306549
7687.500000	-96.169304
7703.125000	-96.269020
7718.750000	-96.263023
7734.375000	-96.407394
7750.000000	-96.293007
7765.625000	-96.459862
7781.250000	-96.571609
7796.875000	-96.317986
7812.500000	-96.132278
7828.125000	-96.347237
7843.750000	-96.193733
7859.375000	-96.133110
7875.000000	-96.337013
7890.625000	-96.397430
7906.250000	-96.208710
7921.875000	-96.310547
7937.500000	-96.569397
7953.125000	-96.457726
7968.750000	-96.284050
7984.375000	-96.277664
